i,lexeme,sparsity_increase,norm_sparsity_increase,entropy_increase
50,may,0.442763019602717,-0.003452577851282279,-2.5702965384752696
51,Ge,0.3123643083430876,-0.00526974337224595,-0.2761954276479391
52,many,0.255832790018073,0.0005636280797234328,-0.6808449372379017
53,father,0.41332158827064713,-0.016905412961095934,-2.4883105064970232
54,go,0.32687568078717444,-0.016201580593411924,-0.9124999902178621
55,these,0.37885352514409565,-0.00043051750214329054,-2.0550671981093847
56,ale,0.1681238952188595,-0.024987679753543768,-1.5474191791168093
57,see,0.2077385499024329,-0.027030698185956936,-1.3851253868642694
58,than,0.14006718220464087,-0.006082014363717914,-0.16815439505961033
59,where,0.2580621580473297,-0.026674306248315127,-0.5687356932933711
60,Christ,0.3824053985550657,-0.011673340449089076,0.6245982114566132
61,never,0.156908840860571,-0.011259856473027519,-2.9033632536760923
62,worth,0.24885683184786256,-0.01979953227772946,-3.254066700397477
63,yet,0.2464312333534,-0.0020407491651139864,-2.726934185496442
64,know,0.2361953985701577,-0.0032890514801457993,-1.422210305599116
65,great,0.33396783317475176,-0.022935789094776893,-0.5271085172444084
66,S,0.27874080294875103,-0.014578209288054755,-0.7861770220066806
67,again,0.27101589558205674,-0.015230373883732606,-2.2325024158817053
68,little,0.28698266412178874,-0.0020680429778966447,-2.06212712740696
69,nought,0.1915823660079239,0.007036571329086194,-2.060859051770923
70,against,0.34988190371259975,0.003279242266036264,-3.1550671920872135
71,two,0.48809657032045184,0.02484090335917022,-0.5432479159258202
72,world,0.25067136048467376,0.00749644788288506,-1.7043287010433743
73,first,0.31166970836005614,0.007971802635001857,-1.3980842839031822
74,place,0.21467197056748866,-0.02264089501725519,0.10655327019455607
75,Jesus,0.31401107783035886,-0.0004103172952101275,-1.979648336207152
76,brother,0.4403570491673472,-0.01372548621246128,-2.3638125702660533
77,sithen,-0.027882603920039273,-0.03520439219392868,-4.3151728618676355
78,ysee,0.2934172971831872,0.017111882576907878,-4.268717183945619
79,water,0.20371322862761243,-0.005497751322898647,-1.0775642304717077
80,word,0.2874263166484399,-0.007448856860777675,0.8937263981619645
81,work,0.2839968302663154,0.0040798555769830935,-2.8359084328906654
82,child,0.2883210501480429,-0.0013384470012542948,-0.9384119135503859
83,thy,0.35292961665625544,-0.004043016211000339,0.0
84,woman,-0.0476175902587892,-0.02421875397755857,-2.1061598342934533
85,folk,0.3108703927344436,0.0017132163052792082,-0.7036627765340427
86,without,0.417028814432582,0.008683333029016471,-2.0767201353201217
87,house,0.3494087035574518,-0.006378863946588265,-0.5745340563368844
88,ever,0.41086417591561997,0.018279177435787997,-2.788502322264377
89,mine,0.30745352683028493,-0.003760616302765585,0.0
90,body,0.2179552164458931,-0.022667717961959433,-0.17498879322787775
91,hir,0.31778286357178676,-0.006418874138506725,0.0
92,-ful,0.39776906333586215,0.0020345782066667484,0.0
93,think,0.6050863933694552,-0.0014718843255614456,-4.180501672727997
94,time,0.19127741418626432,-0.024062202284055978,-0.6761910961814841
95,much,0.347857008207602,-0.004325746598437208,0.0
96,forth,0.22380754591433316,-0.02398023141784833,-1.5289362611095536
97,give,0.4209727105868257,0.000280324644687302,-1.7977536158029261
98,life,0.33032045190281334,-0.0005962829287294857,-1.9273057548225576
99,T,0.19288743267299235,-0.013705403131109017,0.1429633850698082
100,only,-0.036736394278809925,-0.02408479708865896,-1.2543158669552008
101,grace,0.2376860469159503,-0.010490726883081725,0.48451617186599705
102,son,0.15744140366011994,-0.028103044433817614,0.08023720214315422
103,three,0.15925504031831306,-0.03805352875145962,-1.0972524840226403
104,sone,0.36244537497783913,0.0036031249632725304,0.0
105,name,0.13888764637718332,-0.0309541389478436,-0.028316043929934365
106,about,0.2079982500808999,0.019518353787626452,-2.855056027759484
107,each,-0.12010189676819039,-0.057090366752801436,-1.6875421549646648
108,wife,0.33657900033868504,-0.004573768030551761,-2.1454058498281805
109,bishop,0.14236444894115952,-0.008416297124980487,-0.07143009475315498
110,ende,0.40550713940545347,0.009203578409905933,0.3890043336227069
111,bring,0.3146174951049643,0.001948358588159449,-1.9903707040377077
112,thus,0.24627097523363783,-0.01748301433799393,-1.3503299725754976
113,every,-0.3326349246335969,-0.016106092166685237,-1.7094423032338926
114,holy,0.24812545082934978,-0.007661975308297486,-0.2545831985400017
115,John,0.3443894780605721,-0.0016819587143238612,-0.3321024143898179
116,nim,0.42562746812048946,0.03378578558850609,-2.89779511511856
117,either,0.10062206172059351,-0.0354030997272361,-3.0629394818017865
118,put,0.13001308128959632,-0.004199589376033375,-0.5077548484191841
119,nan,0.3165732727978714,-0.0058273762048897115,0.0
120,help,0.3558502627469089,0.013545650109425655,-0.07419436470043794
121,whom,0.32001151014044193,-0.006313191085649095,-0.8803227188762425
122,earth,0.33404913324621255,-0.0013485767662929637,-1.3528840952862409
123,while,0.5125058176280657,0.01910648541647375,-1.4213433308411885
124,wit,0.3092772245352897,0.024344988824166913,-0.8205901113061573
125,quoth,0.25932537580499204,-0.010163516760469116,-3.01659130626788
126,both,0.4043494369065801,0.010320332695722745,-1.2095378740474274
127,away,0.2814208218233034,-0.012845636617576983,-2.3409283082359504
128,on,0.3797832965296921,0.007266831835963328,0.0
129,daughter,0.3398827758253766,-0.0040943441086128685,-2.0488320411371483
130,heart,0.10744486294428057,-0.00865872284555469,-0.7184485493510653
131,hallow,0.4463850865579104,0.03125005217881749,-2.14187615302201
132,those,0.3440379774767708,-0.003883104645237667,-1.7467961319965168
133,within,-0.1820877546295705,0.011925183582362275,-1.469190364457623
134,knight,0.5825667081406287,-0.006687028967280684,-0.8002273222514591
135,hand,0.18303357721265812,-0.013381498942043213,-0.31914239239569997
136,lande,0.3187021832313812,0.0006468584597225657,0.16694117192809899
137,together,0.5774992114269821,-0.007536391710866286,-2.3041446534958165
138,because,0.20572497925945132,-0.002513723231215792,-0.2559723422294381
139,ham,0.30311813695483103,-0.011175652063066588,0.0
140,lady,0.07418870790415522,-0.01340493185892444,-1.8745382280039242
141,nothing,0.42455315363756885,-0.0183962320207125,-1.7837509339481787
142,Sonne,0.3057987961563118,-0.00038031249245640275,0.5789149873845918
143,yow,0.4343874775369194,0.006343012968418327,0.0
144,London,0.304274972697538,0.0015612347289225559,0.0
145,matter,0.22815219952874433,-0.00405031411673773,-1.3980496242007039
146,night,0.39437647213819815,-0.004459031156449744,-2.6618784348556344
147,stand,0.28757469484456344,0.0033195147815295867,-1.2148638362774111
148,sum,0.15890369559681972,-0.03701280139559049,0.3650551896402848
149,part,0.15072225436452946,-0.010962035237103818,0.7579265900554154
150,love,0.44878071801532204,0.03666915687698835,-0.10715230943561083
151,master,-0.2591426163434045,-0.044702258582034804,-2.157229510398595
152,church,0.5136774797292984,0.016709184349590234,0.3225320111344745
153,self,0.20468533773618613,0.005708738518211409,-1.711145871061997
154,I,0.39460410172112503,0.002909122911004758,-1.143293436936639
155,mete,0.015028126487321991,-0.011177641162652185,-0.4596438083833416
156,thee,0.3154839717337756,0.0008858665287267975,-0.2929299511388597
157,last,0.03761076425320997,-0.010120379307965943,-0.8552436826974271
158,wold,0.39483808102135054,0.0019181237505051518,0.0
159,L,0.38191573701458825,0.0015475642345705864,-0.7700781933440433
160,next,0.31068831982603307,-0.0034163496264314475,-0.5930907422995835
161,full,0.5322604255592811,0.028578716393340087,-0.0437636231174992
162,live,0.33275821579916265,0.007888470177773499,-2.623208137584208
163,above,0.07101325665677916,-0.012749953640032619,-1.1843200482890044
164,else,0.25714244690854926,8.686885677255951e-05,-0.955613863668294
165,till,0.33022324112516,0.03743448159300522,-0.14733846365857603
166,himself,-0.036152329247138404,0.009491351506580425,-1.5302925835019234
167,four,0.36480723899401646,0.03028059300093555,-1.6360223839292507
168,mare,0.2803977932751103,-0.00802987921593723,0.06749343750465578
169,pray,-0.026604119550227345,-0.006218589444575651,-0.17101662597505213
170,eye,0.25470373999405904,-0.0027796329575803247,-2.7276703025486455
171,mercy,0.1825760999421826,-0.01754987373055894,0.6669861754726651
172,though,0.5877289776073109,-0.0015845113657415588,-2.755802579976526
173,send,0.25499087412704213,-0.008424738211253113,-0.6534799583654957
174,them,0.38335963765866143,0.001676112378698913,-1.461916545225946
175,whether,0.261101081009496,-0.035628550984103224,-1.6972157533403602
176,none,-0.0068689703940423286,-0.052064143998487133,-0.044481222616738245
177,duke,0.29383243877405807,-0.010365395483706075,-0.623520448594014
178,wer-,0.43053883946827565,0.010720763739662686,0.0
179,why,0.41310711798112454,0.001710962333972832,-0.09408443883267345
180,heaven,0.23372656878545417,0.023896417432515138,-0.8617169418260506
181,-ane,0.33022670735703574,-0.002394482776776341,0.0
182,knowe,0.32857994468774887,0.0011589015343365094,0.34997303148568615
183,land,0.34152537986205367,0.011727215052339313,-0.25767788124628654
184,five,0.30840492233466765,-0.008024369278734511,-0.33072544155574146
185,power,0.27160448957654637,-0.007012255339866602,0.27420163887080173
186,letter,0.1936742571611081,0.0012617107732338928,0.3094443688536006
187,true,0.1694153428795584,-0.020061217918267205,-1.2531925097944787
188,fourth,0.8495482163699286,0.029353792349895325,-2.488515605940192
189,find,0.17528844626389173,0.011583210746581418,-3.6017763119507724
190,hold,0.13893608300766758,0.02475150951460725,-0.560997027480937
191,person,-0.08698796127771402,0.005869159079520014,-0.6297329080622109
192,Thomas,0.1604464594179973,-0.01932210624668762,0.0
193,wine,0.22216734230519908,-0.018138427407987434,-0.4620617106172411
194,shield,0.2392720176295544,-0.00876272659675803,0.09517521995264688
195,blood,0.45431455363754036,0.005817479895249056,0.15714114293857118
196,evil,0.28787007364708117,-0.003760659968919944,-1.2914619891660013
197,soul,0.4398783519255822,0.022276718524960826,-0.9840948162658141
198,gold,0.4393377321704266,0.009063234877208726,-0.01286236692584164
199,will,0.43607257924901877,0.004498352758551705,-2.2539076840200485
200,J,0.4022570102244565,-0.0006507711340721922,0.0
201,among,0.16814231186487838,-0.020395813593397816,-0.8248364439558409
202,mee,0.4672198313557132,0.016303513289095406,0.0
203,hight,0.28200159511975365,0.023753324128054976,-2.149374480265859
204,earl,0.2078782552687528,-0.0204827368212267,0.17791855722426897
205,third,0.27589255887665587,-0.0034805228514566133,-1.0194379612671967
206,reason,0.11699092385076515,-0.012582879908644928,-1.377074071047511
207,fast,0.3326366722972125,-0.003889357646817748,-0.8354490430557162
208,ˈinne,0.12002000365095178,-0.023432979269017107,-1.0043230020799605
209,forthe,0.10074950093538781,-0.025689259924790986,-0.5435644431995964
210,desire,0.26937354419172976,-0.006508736958051764,-0.2786486968352484
211,old,0.27825265809848876,0.011036192516431176,-0.8280996758060012
212,drink,0.30374720464784666,-0.020701793708467475,-0.5600709792542953
213,bid,0.3314316866814506,0.008017239974921875,-1.4640676300439726
214,mother,0.3069289256931125,-0.035209167461101365,-1.9418403731276768
215,mode,0.38780736947122296,0.011389480691493259,-0.6689128250884092
216,begin,-0.1158056312847453,0.00010503473712508704,-0.8065597695705014
217,manna,0.23158791997023798,-0.015232315746183223,0.0
218,clean,0.6240528889536501,-0.005603904306757834,-0.32801973152929886
219,truly,-0.45596604390917594,-0.008670861224988169,-1.0108529766475383
220,enough,0.5034347167310358,-0.01577259002281961,-1.9898628865373675
221,side,0.39382576531445856,0.007017638382116664,0.0
222,under,0.1160839019334654,-0.019131965348821556,-1.1606244808161033
223,between,-0.04985657044539593,0.017498864108070666,-0.3438942541261112
224,seven,0.302346857625035,-0.0014253061832231184,-0.8504990023644146
225,French,-0.09455442779212397,-0.0001093003138096238,-0.7393146923166263
226,devil,0.531069831019571,0.02504719370669084,-0.7250628984094538
227,English,-0.04517669577201122,-0.004233254930972485,-2.1849067074049127
228,fire,0.32156603494048763,-0.00332071436001935,-1.640877586853847
229,degree,0.2332267536400554,0.004850322340676505,-0.17861915511796256
230,hundred,0.6926259610445387,-0.004637203752148822,-0.2661936490572815
231,shewe,0.510845423800955,0.014520617078461862,0.2560551405620759
232,meek,0.44351728621617337,0.01581236875691272,-1.1883763717345073
233,fair,0.33025566563853026,-0.012402565881645233,-1.6190684768749404
234,certain,0.26619747323255183,0.0025644248783837087,0.21930685358716806
235,wisdom,0.3311332728242071,-0.0029088846454902173,0.06906959754369968
236,strong,0.07667729249633037,-0.0058697459057087675,-0.3785180525704577
237,answer,-0.06273253842457205,-0.0022405536825043093,-0.518111688930746
238,hope,0.32623297987154753,-0.0028838468255618643,0.2223070918435653
239,castle,0.010583281359788366,-0.01622526315620798,0.5484169741466625
240,-ase,0.33830336440447617,-0.002529247922811284,0.0
241,court,0.19439020956694275,-0.015512689904150001,0.16956119895164123
242,sister,-0.04881227290407164,-0.01196639819542844,-2.2931043865602745
243,worship,-0.19962973045177623,0.009214170855677217,-3.215169237753876
244,rest,0.2670554938157945,0.003985658014946436,-0.3774132479561518
245,friend,0.29474124391155954,0.0034824687070219573,-0.6915258827621491
246,bene,0.39999233452357874,0.009734303950268086,-0.20381639622201025
247,book,0.4605165728805263,-0.017085327142773776,1.158776810870684
248,late,0.20941285161954237,-0.018221369312481306,-0.3674984948272914
249,wee,0.5269081206910835,0.024456367051662653,0.0
250,thine,0.13405293137918406,-0.03418584755934584,-0.8117103150186121
251,horse,0.794511596021005,-0.0059435833991828835,0.2817441227608184
252,flesh,0.3121160196850763,-0.018983174083888832,-1.324194550201808
253,need,0.44391486463226304,0.00015836982732009286,-1.5463091423117443
254,joy,0.4265456819980473,0.009155953136479766,-0.22491252935356099
255,write,0.017219176097345468,-0.0015762983936761232,-0.45779162414557595
256,wile,0.3227210557627611,0.0016755937615516858,-0.19499570935361069
257,fade,0.2344499989352844,-0.0037632375750190628,0.06784447918672426
258,seynt,0.3384153498085345,0.0009170854696533004,-0.04051853381938455
259,yere,0.4298883894265604,0.013892738548541894,0.14110597107896272
260,parliament,0.38807440318807807,-0.007404301850083006,0.12334129553973305
261,toke,0.3536684696431669,0.0003888625755759101,0.0
262,sorrow,0.6061583209290333,0.01994781690349956,-0.4973943458058496
263,light,0.41271032954439413,-0.0015594291720064657,-2.089084652761424
264,justice,0.3916849258806545,0.010576235807557732,-1.401869525736488
265,show,0.08018563377112731,0.022066198889350352,-2.3398026509683474
266,thank,0.42119594828034224,-0.007124432723841001,-1.2592613068782836
267,husband,-0.18972240823127517,0.019221009011712198,-1.4387599288332233
268,too,0.30022189306681746,-0.01034344466879844,0.0
269,order,0.25782265845910235,-0.012672802230077718,-2.2499506551169732
270,small,0.42934243665937366,-0.013637733242817696,-0.7995597066933989
271,tell,0.2560392316734301,-0.00533327845433762,-0.5720955251785953
272,home,0.47467756504131753,0.019810410820108593,-0.04789288215194394
273,dread,0.337797471342542,0.0033226164446907847,0.6652736095544585
274,fall,0.07523324949907195,-0.0318254520203195,-0.7986325563061114
275,sin,0.37794893795375195,-0.0035309609645648443,-1.007911751735487
276,nature,0.1799533589572233,0.0075153040855678865,0.21097986609034913
277,thither,0.6170383990660815,-0.007222879109712421,-1.8089139709480526
278,city,0.28119426543031345,-0.018568969864100282,0.5426480701406995
279,open,0.22641533010989168,-0.004831955917049879,-2.129300756319292
280,whose,0.19326880031226956,-0.027528589044271468,-1.6223988204918722
281,money,0.341764917557005,0.010942292211653215,-0.5555421280621462
282,tree,0.21060884812410308,-0.017708692913372626,-0.6485417040420984
283,anon,0.2589798835668917,-0.00939000738081186,-0.09089209802285758
284,spirit,0.22038604477700652,-0.008460942575983288,0.2165877145519135
285,temple,-0.03429159875041865,-0.027859203905214125,-0.7384818262664294
286,stone,0.11265915614877464,-0.02666547016653409,-0.8825869232209365
287,service,0.2686526905757374,0.003190302261243061,-0.8499355344793122
288,own,0.6977000375077109,0.058228607301786695,-2.6259995583151605
289,syn-,0.4647449769961973,0.014024086540833758,0.0
290,pay,0.22746068424790344,-0.004873851619709768,-1.03569170312389
291,christen,0.015817946679860917,-0.009746191416697636,-0.6287816022883794
292,six,0.2118584953528373,-0.02280194086882581,-0.14272271187808327
293,eche,0.3564058176946592,0.006021945005460938,-0.06345811641554695
294,year,0.14503188287995528,-0.035436860271444215,0.5092614958931063
295,country,0.25689510073246424,0.00887498546734633,-0.04152545811792541
296,bote,0.29938318244419015,-0.004821805819942182,0.6468126704643956
297,maiden,0.10771191092052579,-0.008790552108565053,-0.9348980420851833
298,betwixt,0.3762912995677228,-0.004170787759126049,-1.900016003180796
299,saule,0.18566337575214042,-0.004288762478202868,-0.6260298399525397
300,yond,0.3547031355430663,0.0026444027743518506,-0.8828883156382805
301,get,0.21887020723994866,-0.00768513288628736,-1.0456178526665267
302,borough,0.9322872514763203,0.006939187889341003,0.2406455457418859
303,prince,0.17439490866492502,-0.008282661621629384,-0.3045371543822488
304,A,0.1032328451132809,-0.03853647521090986,-0.6824508412523723
305,whole,0.1709024987391885,-0.03839070972992631,-1.5459716261994922
306,make,0.11015355402453242,-0.006489950871858219,-3.1570830538034214
307,hard,0.19436011291978428,-0.014603410628730606,-0.21772532243619874
308,nay,0.2310068602089661,-0.02174996238199378,-0.08283655281361223
309,authority,0.6910079037631682,-0.0017113947720724942,1.611360153418878
310,fare,0.641270428129979,-0.0006590373020404217,-0.6462431898189537
311,white,0.037289894238305976,-0.05109627788713955,-1.137921433681251
312,almighty,0.4625967849159647,-0.0177836258847891,-0.43614579743722315
313,truth,0.2530448061508572,0.006210988973728515,-1.947613070098221
314,saint,0.2642923050460997,-0.0036162449553739373,0.004679110526898178
315,tho,0.3015933621493092,-0.00978861389936636,0.0
316,better,0.2942186178381876,-2.27271876240831e-06,-0.7690625809667808
317,rather,0.1340892503097466,-0.03283604484180702,-2.0442853744398692
318,lie,0.3599728646054903,0.002082133878584913,-1.9530713082728042
319,win,0.4181265340534912,0.0035709461241795193,-0.9294142635314204
320,sith,0.2964219235722805,0.022949235729097683,-2.5519530161423525
321,death,0.11174245303250352,-0.04171802782243328,-0.7801520772279255
322,shalt,0.2147488275721603,-0.01765369071257139,0.0
323,X,0.45718490884361973,0.007581381113094254,-0.1523657122351315
324,bear,0.22119495724472582,0.01142132958718578,-2.088867687643906
325,moyse,0.41834172460804364,0.0005594292124465605,-0.40379715049939247
326,Adam,0.22028550629413424,-0.026053166908411085,0.32984607020714635
327,sore,0.3787702283075216,-0.001049880891696664,0.3373736095981097
328,month,0.39058710457094037,-0.00012406350738103367,-1.9243027096487653
329,wide,0.14418543194162847,-0.01349185039883749,-0.03093114333947722
330,present,-0.0010584479377158118,-0.009169487575971247,-0.6862143994491872
331,moder,0.2757256980019198,-0.005170264812041747,0.6826556888027058
332,hom,0.3464933249468949,-0.00463683788505953,0.0
333,quod,0.3640498393436964,-0.0019190489836620195,0.0
334,horn,0.3720501755496377,0.003279526644741626,1.0536540892458808
335,town,0.3893497229448357,0.0035357891164878863,-0.8011422981320109
336,circle,0.3867829420103259,0.0192994582574727,0.7235264743330971
337,E,0.4614837679553023,0.014370909303903723,0.7743126200177648
338,new,0.39487324904885845,0.01467283953186782,-0.912471876141634
339,slay,0.1444575294878332,-0.02295038933681015,-2.30372572159307
340,virtue,0.31461718693657126,-0.0012336488970990933,-1.114874124909813
341,hare,0.35938632712086527,-0.0018240445137506223,0.4305518670104394
342,face,0.32406746304220047,-0.002981030137950036,0.23667191513002744
343,foot,0.3266034694949953,-0.005744603796832726,-0.9309884951041891
344,keep,0.42784815640178575,0.009111360058279283,1.1783452910010013
345,line,0.30082605105145444,-0.003914004034170193,-0.16689464514176378
346,fight,0.4789441567545447,0.0229559748718986,-2.4816783620721683
347,judge,0.5423315676768068,0.02640682690655216,0.9361222639600646
348,faith,0.3404037725686999,0.000614416265246498,-1.9246542735000207
349,priest,0.21490102619938956,-0.005032419078780381,0.013268884818751658
350,run,0.3299615183094531,-3.491641417285862e-05,-2.4477872292982763
351,abide,0.25792406843805793,-0.011223038651689943,-0.7721707330752916
352,suffer,0.24243273054172754,-0.00647551866867091,-1.7781052604396776
353,servant,0.12067735825024606,0.0033295873699344947,0.041196679095428124
354,sure,0.3237340371903956,-0.0013970521485553444,-0.17723722453796353
355,number,0.20135438028109842,-0.014437275776919223,-0.32327645936632843
356,strength,0.04162568082535412,0.004441447935244813,-2.123937584992774
357,speak,0.3056455151229942,-0.013993648539477155,-2.7568474525760864
358,ought,0.44384471883715904,0.013377893072116676,-1.6422478954867499
359,war,0.11285523501618133,0.005549525106040898,-0.18495346690362524
360,use,0.10034243234660156,-0.03761359982620571,-1.018551588131507
361,since,0.29015997260248216,0.006758485479194554,-0.6264138627820507
362,D,0.688375332834605,0.0454492546522427,0.6500224216483541
363,she,0.06042981370395051,-0.04460926231073237,-0.863120568566631
364,Rome,0.3481633152227035,6.065613851113927e-05,0.0
365,riche,0.32334531665552735,-0.001050618156898997,0.0
366,erthe,0.1854418822509567,-0.0025662207990689856,-0.046592181399810535
367,teach,0.5990417490297943,-0.009610447271552136,-2.704726430591718
368,one,0.1723001726678497,-0.002876309292114465,-0.8002019030976673
369,religion,-0.08574817994286121,0.0019497172650105865,-1.8562301342054606
370,purpose,0.2530319535015959,-0.025427034858884534,-0.9105503098783335
371,learn,0.06862966482090194,0.00595669892352968,-0.4657404304527373
372,for,0.29220576640755613,-0.006152606533472271,-0.3956109425594341
373,thousand,0.7619638160179738,-0.001518169582087947,-0.9283663907718984
374,majesty,0.34340415570774674,0.007496341604784962,1.1912176581724856
375,follow,0.6810214760661699,0.017301160276217198,-1.3211063749029415
376,knowledge,0.12440505431673188,-0.007153800024631396,-1.617024642358099
377,B,0.6137273332401332,0.03412293730486882,-1.2927658567593396
378,shame,-0.10047976951627202,-0.019935465380819473,-1.7353707919231685
379,treason,0.03794673558603012,-0.02129667618036002,-0.6240041761298871
380,sey,0.434499265060853,0.01084611240103095,-0.28877865711993733
381,peace,0.30480152885227785,-0.022291381088007434,-0.40335733116258565
382,speke,0.26536089077259817,0.006478886289797203,-0.21639693245126462
383,charity,0.2783480270424121,0.006928021841355991,0.4824788465880254
384,gif,0.3704385494454625,0.0034467982495939298,0.0
385,thereof,0.25341154323235937,0.0038424368944568466,0.0
386,abbot,0.16282465155696535,-0.02718868056280188,0.23670654433420868
387,bere,0.36988184749064956,0.009645032295133471,-0.35646600792165883
388,seek,0.48491899877033706,-0.0011040140882542238,-1.5021232117360919
389,werke,0.3748478380335971,0.008963911292427795,-0.39638471471999237
390,pound,0.3568463908924908,-0.017023307501533358,0.32297149995552155
391,prayer,0.05307981800800121,-0.008149053999856881,-0.9134040528563048
392,winter,0.13395510525384413,-0.021593593574438796,-1.5289737586079577
393,up,0.35102296430092395,0.006390992207121249,-0.7343622557163241
394,perfect,0.06829241028090571,-0.026615975771737466,-0.6624172750017134
395,neither,0.14844063026278143,-0.03501535246701837,-2.2989120500046556
396,e,0.48155187011224765,0.0195299463618559,0.0
397,thing,0.20886200171569058,0.0010869124815658937,-0.1698260861750291
398,contrary,-0.07848562246308521,-0.018192170282208653,-0.36324705569775695
399,read,0.3180397620764239,0.007345989551771237,-1.987511791248775
400,fiend,0.4952252163588451,0.019233529454882548,-1.9400371102693648
401,west,0.4010246346959292,0.002364735349627445,0.173781322679433
402,twenty,0.2772133817004363,-0.013442965471268664,-0.9172259302089474
403,glad,-0.005366369419960826,0.015698526063146923,-0.9035205591751618
404,rede,0.3069072337187988,0.011418681627893723,-0.1773824921809291
405,large,0.33253791176249425,0.0014325244274635551,0.2856379593948958
406,even,0.4677263438802868,0.02514068377538381,-1.293131307734071
407,case,0.19522927298065618,-0.02052288203463215,-1.0715831220624323
408,gospel,-0.4429625121655443,-0.009019452816230067,-0.8597996708238108
409,mistress,-0.423059536079065,0.013736694992807497,0.08291952921038659
410,often,0.19897214626379078,-0.015343409468622893,-1.133250895409732
411,cloth,0.24300380109007502,-0.029527868760788167,-2.2791624283885987
412,sett,0.30610079357064635,-0.009493082966663957,0.1222915970693747
413,always,0.06214925459864418,0.0035438125048165015,-0.20495611122599477
414,hole,0.33872404803368816,-0.0005986828913185915,-0.21883139259848083
415,forsooth,0.5938083568581565,5.3650616358646985e-05,-0.47730486208125344
416,trewe,0.2586975768104276,0.006257893674064818,-0.36286505642841294
417,morning,-0.948167140799387,0.004172683609874994,-2.0484173338683442
418,square,0.4363800314410584,0.006275466248184092,0.8514359361559033
419,tide,0.25210025951629333,-0.005317164199201696,-0.3997900666170139
420,lay,0.22610549307068606,-0.014779656484045223,-0.8197904820951205
421,dye,0.46812373174577715,0.013530598350321887,0.09339098512188515
422,swear,0.22528581558793892,0.005598321539703632,-1.33731392267221
423,sea,0.6760884664951607,-0.0055119112045750596,0.005171360338518172
424,comfort,0.12048989107727426,-0.009653879054243975,-1.6117639127248522
